PROCESS_DT,DLVR_STORE_SIDO,DLVR_STORE_INDUTY_NM,GOODS_AMOUNT
2020-01-21 00:00:00,인천광역시,야식,131000
2020-01-21 00:00:00,인천광역시,족발/보쌈,187500
2020-01-21 00:00:00,인천광역시,중식,30000
2020-01-21 00:00:00,인천광역시,찜탕,83500
2020-01-21 00:00:00,인천광역시,치킨,2284700
2020-01-21 00:00:00,인천광역시,카페/디저트,510500
2020-01-21 00:00:00,인천광역시,패스트푸드,1126300
2020-01-21 00:00:00,인천광역시,피자,839900
2020-01-21 00:00:00,인천광역시,한식,1013100
2020-01-22 00:00:00,인천광역시,돈까스/일식,630600
2020-01-22 00:00:00,인천광역시,배달전문업체,439100
2020-01-22 00:00:00,인천광역시,분식,1286900
2020-01-22 00:00:00,인천광역시,야식,231500
2020-01-22 00:00:00,인천광역시,족발/보쌈,319500
2020-01-22 00:00:00,인천광역시,중식,178000
2020-01-22 00:00:00,인천광역시,찜탕,108500
2020-01-22 00:00:00,인천광역시,치킨,3370800
2020-01-22 00:00:00,인천광역시,카페/디저트,494100
2020-01-22 00:00:00,인천광역시,패스트푸드,1006800
2020-01-22 00:00:00,인천광역시,피자,1046800
2020-01-22 00:00:00,인천광역시,한식,994100
2020-01-23 00:00:00,인천광역시,돈까스/일식,716250
2020-01-23 00:00:00,인천광역시,배달전문업체,747100
2020-01-23 00:00:00,인천광역시,분식,1093600
2020-01-23 00:00:00,인천광역시,야식,159500
2020-01-23 00:00:00,인천광역시,족발/보쌈,511000
2020-01-23 00:00:00,인천광역시,찜탕,100500
2020-01-23 00:00:00,인천광역시,치킨,4098800
2020-01-23 00:00:00,인천광역시,카페/디저트,731200
2020-01-23 00:00:00,인천광역시,패스트푸드,834400
2020-01-23 00:00:00,인천광역시,피자,1376100
2020-01-23 00:00:00,인천광역시,한식,781500
2020-01-24 00:00:00,인천광역시,돈까스/일식,1213600
2020-01-24 00:00:00,인천광역시,배달전문업체,1348900
2020-01-24 00:00:00,인천광역시,분식,1537100
2020-01-24 00:00:00,인천광역시,치킨,2135100
2020-01-24 00:00:00,인천광역시,카페/디저트,1107600
2020-01-24 00:00:00,인천광역시,피자,174000
2020-01-24 00:00:00,인천광역시,한식,1041000
2020-01-25 00:00:00,인천광역시,돈까스/일식,956800
2020-01-25 00:00:00,인천광역시,분식,2262100
2020-01-25 00:00:00,인천광역시,야식,45800
2020-01-25 00:00:00,인천광역시,족발/보쌈,94000
2020-01-25 00:00:00,인천광역시,치킨,3204700
2020-01-25 00:00:00,인천광역시,카페/디저트,1193200
2020-01-25 00:00:00,인천광역시,한식,663000
2020-01-26 00:00:00,인천광역시,돈까스/일식,1576000
2020-01-26 00:00:00,인천광역시,배달전문업체,408600
2020-01-26 00:00:00,인천광역시,분식,1912600
2020-01-26 00:00:00,인천광역시,야식,381300
2020-01-26 00:00:00,인천광역시,찜탕,272000
2020-01-26 00:00:00,인천광역시,치킨,6298700
2020-01-26 00:00:00,인천광역시,카페/디저트,1792500
2020-01-26 00:00:00,인천광역시,패스트푸드,1158600
2020-01-26 00:00:00,인천광역시,피자,1090500
2020-01-26 00:00:00,인천광역시,한식,1113200
2020-01-26 00:00:00,인천광역시,회,32000
2020-01-27 00:00:00,인천광역시,돈까스/일식,1819300
2020-01-27 00:00:00,인천광역시,배달전문업체,924300
2020-01-27 00:00:00,인천광역시,분식,597700
2020-01-27 00:00:00,인천광역시,야식,47000
2020-01-27 00:00:00,인천광역시,족발/보쌈,340000
2020-01-27 00:00:00,인천광역시,찜탕,146000
2020-01-27 00:00:00,인천광역시,치킨,5173100
2020-01-27 00:00:00,인천광역시,카페/디저트,1601300
2020-01-27 00:00:00,인천광역시,패스트푸드,1377000
2020-01-27 00:00:00,인천광역시,피자,1385400
2020-01-27 00:00:00,인천광역시,한식,407600
2020-01-28 00:00:00,인천광역시,돈까스/일식,680000
2020-01-28 00:00:00,인천광역시,배달전문업체,449700
2020-01-28 00:00:00,인천광역시,분식,500100
2020-01-28 00:00:00,인천광역시,야식,150000
2020-01-28 00:00:00,인천광역시,족발/보쌈,178000
2020-01-28 00:00:00,인천광역시,찜탕,89500
2020-01-28 00:00:00,인천광역시,치킨,2613400
2020-01-28 00:00:00,인천광역시,카페/디저트,670600
2020-01-28 00:00:00,인천광역시,패스트푸드,803800
2020-01-28 00:00:00,인천광역시,피자,961300
2020-01-28 00:00:00,인천광역시,한식,697700
2020-01-29 00:00:00,인천광역시,돈까스/일식,981600
2020-01-29 00:00:00,인천광역시,배달전문업체,477700
2020-01-29 00:00:00,인천광역시,분식,1612300
2020-01-29 00:00:00,인천광역시,야식,243500
2020-01-29 00:00:00,인천광역시,족발/보쌈,111500
2020-01-29 00:00:00,인천광역시,찜탕,151500
2020-01-29 00:00:00,인천광역시,치킨,2625100
2020-01-29 00:00:00,인천광역시,카페/디저트,498700
2020-01-29 00:00:00,인천광역시,패스트푸드,1207800
2020-01-29 00:00:00,인천광역시,피자,1006800
2020-01-29 00:00:00,인천광역시,한식,783500
2020-01-30 00:00:00,인천광역시,돈까스/일식,1536001
2020-01-30 00:00:00,인천광역시,배달전문업체,461700
2020-01-30 00:00:00,인천광역시,분식,1395700
2020-01-30 00:00:00,인천광역시,야식,261000
2020-01-30 00:00:00,인천광역시,족발/보쌈,174000
2020-01-30 00:00:00,인천광역시,중식,185100
2020-01-30 00:00:00,인천광역시,찜탕,56000
2020-01-30 00:00:00,인천광역시,치킨,2471700
2020-01-30 00:00:00,인천광역시,카페/디저트,604700
2020-01-30 00:00:00,인천광역시,패스트푸드,789800
2020-01-30 00:00:00,인천광역시,피자,857400
2020-01-30 00:00:00,인천광역시,한식,755100
2020-01-31 00:00:00,인천광역시,돈까스/일식,1589900
2020-01-31 00:00:00,인천광역시,배달전문업체,905400
2020-01-31 00:00:00,인천광역시,분식,1444200
2020-01-31 00:00:00,인천광역시,야식,213500
2020-01-31 00:00:00,인천광역시,족발/보쌈,125500
2020-01-31 00:00:00,인천광역시,중식,29800
2020-01-31 00:00:00,인천광역시,찜탕,135500
2020-01-31 00:00:00,인천광역시,치킨,3852800
2020-01-31 00:00:00,인천광역시,카페/디저트,853300
2020-01-31 00:00:00,인천광역시,패스트푸드,1069800
2020-01-31 00:00:00,인천광역시,피자,1040400
2020-01-31 00:00:00,인천광역시,한식,733300
2020-02-01 00:00:00,인천광역시,돈까스/일식,2345550
2020-02-01 00:00:00,인천광역시,배달전문업체,2189800
2020-02-01 00:00:00,인천광역시,분식,1858800
2020-02-01 00:00:00,인천광역시,야식,406500
2020-02-01 00:00:00,인천광역시,족발/보쌈,332500
2020-02-01 00:00:00,인천광역시,중식,106800
2020-02-01 00:00:00,인천광역시,찜탕,252000
2020-02-01 00:00:00,인천광역시,치킨,4961800
2020-02-01 00:00:00,인천광역시,카페/디저트,1602600
2020-02-01 00:00:00,인천광역시,패스트푸드,1442500
2020-02-01 00:00:00,인천광역시,피자,1189500
2020-02-01 00:00:00,인천광역시,한식,1087800
2020-02-01 00:00:00,인천광역시,회,33000
2020-02-02 00:00:00,인천광역시,돈까스/일식,1491150
2020-02-02 00:00:00,인천광역시,배달전문업체,1867700
2020-02-02 00:00:00,인천광역시,분식,2010600
2020-02-02 00:00:00,인천광역시,야식,297000
2020-02-02 00:00:00,인천광역시,족발/보쌈,237500
2020-02-02 00:00:00,인천광역시,중식,136600
2020-02-02 00:00:00,인천광역시,찜탕,215500
2020-02-02 00:00:00,인천광역시,치킨,4587100
2020-02-02 00:00:00,인천광역시,카페/디저트,1659600
2020-02-02 00:00:00,인천광역시,패스트푸드,1676500
2020-02-02 00:00:00,인천광역시,피자,1334000
2020-02-02 00:00:00,인천광역시,한식,1019800
2020-02-03 00:00:00,인천광역시,돈까스/일식,1392800
2020-02-03 00:00:00,인천광역시,배달전문업체,1724900
2020-02-03 00:00:00,인천광역시,분식,541200
2020-02-03 00:00:00,인천광역시,야식,114300
2020-02-03 00:00:00,인천광역시,족발/보쌈,132000
2020-02-03 00:00:00,인천광역시,중식,49400
2020-02-03 00:00:00,인천광역시,찜탕,212000
2020-02-03 00:00:00,인천광역시,치킨,1896500
2020-02-03 00:00:00,인천광역시,카페/디저트,827600
2020-02-03 00:00:00,인천광역시,패스트푸드,1294200
2020-02-03 00:00:00,인천광역시,피자,791000
2020-02-03 00:00:00,인천광역시,한식,935400
2020-02-04 00:00:00,인천광역시,돈까스/일식,1846950
2020-02-04 00:00:00,인천광역시,배달전문업체,1265400
2020-02-04 00:00:00,인천광역시,분식,1537700
2020-02-04 00:00:00,인천광역시,야식,210800
2020-02-04 00:00:00,인천광역시,족발/보쌈,147000
2020-02-04 00:00:00,인천광역시,중식,98000
2020-02-04 00:00:00,인천광역시,찜탕,190000
2020-02-04 00:00:00,인천광역시,치킨,2323000
2020-02-04 00:00:00,인천광역시,카페/디저트,940900
2020-02-04 00:00:00,인천광역시,패스트푸드,915400
2020-02-04 00:00:00,인천광역시,피자,618800
2020-02-04 00:00:00,인천광역시,한식,961800
2020-02-05 00:00:00,인천광역시,돈까스/일식,1885050
2020-02-05 00:00:00,인천광역시,배달전문업체,1331200
2020-02-05 00:00:00,인천광역시,분식,1756100
2020-02-05 00:00:00,인천광역시,야식,368000
2020-02-05 00:00:00,인천광역시,족발/보쌈,181000
2020-02-05 00:00:00,인천광역시,중식,101200
2020-02-05 00:00:00,인천광역시,찜탕,213500
2020-02-05 00:00:00,인천광역시,치킨,3462700
2020-02-05 00:00:00,인천광역시,카페/디저트,1196700
2020-02-05 00:00:00,인천광역시,패스트푸드,1142400
2020-02-05 00:00:00,인천광역시,피자,1136500
2020-02-05 00:00:00,인천광역시,한식,528700
2020-02-06 00:00:00,인천광역시,돈까스/일식,817000
2020-02-06 00:00:00,인천광역시,배달전문업체,854600
2020-02-06 00:00:00,인천광역시,분식,1746200
2020-02-06 00:00:00,인천광역시,야식,20000
2020-02-06 00:00:00,인천광역시,족발/보쌈,94500
2020-02-06 00:00:00,인천광역시,중식,118400
2020-02-06 00:00:00,인천광역시,찜탕,111000
2020-02-06 00:00:00,인천광역시,치킨,1310500
2020-02-06 00:00:00,인천광역시,카페/디저트,1162000
2020-02-06 00:00:00,인천광역시,패스트푸드,725200
2020-02-06 00:00:00,인천광역시,피자,763000
2020-02-06 00:00:00,인천광역시,한식,351600
2020-02-07 00:00:00,인천광역시,돈까스/일식,531350
2020-02-07 00:00:00,인천광역시,배달전문업체,682900
2020-02-07 00:00:00,인천광역시,분식,1286300
2020-02-07 00:00:00,인천광역시,야식,251600
2020-02-07 00:00:00,인천광역시,족발/보쌈,235000
2020-02-07 00:00:00,인천광역시,찜탕,143000
2020-02-07 00:00:00,인천광역시,치킨,1070700
2020-02-07 00:00:00,인천광역시,카페/디저트,1207200
2020-02-07 00:00:00,인천광역시,피자,881500
2020-02-07 00:00:00,인천광역시,한식,474400
2020-02-08 00:00:00,인천광역시,돈까스/일식,868800
2020-02-08 00:00:00,인천광역시,배달전문업체,965000
2020-02-08 00:00:00,인천광역시,분식,1692600
2020-02-08 00:00:00,인천광역시,야식,207000
2020-02-08 00:00:00,인천광역시,족발/보쌈,231000
2020-02-08 00:00:00,인천광역시,찜탕,120500
2020-02-08 00:00:00,인천광역시,치킨,1729400
2020-02-08 00:00:00,인천광역시,카페/디저트,1753900
2020-02-08 00:00:00,인천광역시,피자,1414500
2020-02-08 00:00:00,인천광역시,한식,647500
2020-02-09 00:00:00,인천광역시,돈까스/일식,880750
2020-02-09 00:00:00,인천광역시,배달전문업체,1628200
2020-02-09 00:00:00,인천광역시,분식,1860200
2020-02-09 00:00:00,인천광역시,야식,411600
2020-02-09 00:00:00,인천광역시,족발/보쌈,428000
2020-02-09 00:00:00,인천광역시,치킨,858800
2020-02-09 00:00:00,인천광역시,카페/디저트,1955250
2020-02-09 00:00:00,인천광역시,피자,1416000
2020-02-09 00:00:00,인천광역시,한식,700100
2020-02-10 00:00:00,인천광역시,돈까스/일식,693100
2020-02-10 00:00:00,인천광역시,배달전문업체,650000
2020-02-10 00:00:00,인천광역시,분식,379500
2020-02-10 00:00:00,인천광역시,족발/보쌈,274000
2020-02-10 00:00:00,인천광역시,찜탕,304500
2020-02-10 00:00:00,인천광역시,치킨,1259000
2020-02-10 00:00:00,인천광역시,카페/디저트,1560900
2020-02-10 00:00:00,인천광역시,피자,828500
2020-02-10 00:00:00,인천광역시,한식,469500
2020-02-11 00:00:00,인천광역시,돈까스/일식,486050
2020-02-11 00:00:00,인천광역시,배달전문업체,830300
2020-02-11 00:00:00,인천광역시,분식,1758500
2020-02-11 00:00:00,인천광역시,야식,179000
2020-02-11 00:00:00,인천광역시,족발/보쌈,33000
2020-02-11 00:00:00,인천광역시,찜탕,218500
2020-02-11 00:00:00,인천광역시,치킨,569600
2020-02-11 00:00:00,인천광역시,카페/디저트,883800
2020-02-11 00:00:00,인천광역시,피자,1024000
2020-02-11 00:00:00,인천광역시,한식,734300
2020-02-12 00:00:00,인천광역시,돈까스/일식,579350
2020-02-12 00:00:00,인천광역시,배달전문업체,834500
2020-02-12 00:00:00,인천광역시,분식,1515100
2020-02-12 00:00:00,인천광역시,야식,20000
2020-02-12 00:00:00,인천광역시,족발/보쌈,226500
2020-02-12 00:00:00,인천광역시,찜탕,318000
2020-02-12 00:00:00,인천광역시,치킨,1290400
2020-02-12 00:00:00,인천광역시,카페/디저트,937700
2020-02-12 00:00:00,인천광역시,피자,739500
2020-02-12 00:00:00,인천광역시,한식,706530
2020-02-13 00:00:00,인천광역시,돈까스/일식,461750
2020-02-13 00:00:00,인천광역시,배달전문업체,686900
2020-02-13 00:00:00,인천광역시,분식,1426600
2020-02-13 00:00:00,인천광역시,야식,52800
2020-02-13 00:00:00,인천광역시,족발/보쌈,244000
2020-02-13 00:00:00,인천광역시,찜탕,154500
2020-02-13 00:00:00,인천광역시,치킨,1172100
2020-02-13 00:00:00,인천광역시,카페/디저트,910600
2020-02-13 00:00:00,인천광역시,피자,687000
2020-02-13 00:00:00,인천광역시,한식,64800
2020-02-14 00:00:00,인천광역시,돈까스/일식,544550
2020-02-14 00:00:00,인천광역시,배달전문업체,1016500
2020-02-14 00:00:00,인천광역시,분식,1308200
2020-02-14 00:00:00,인천광역시,족발/보쌈,246500
2020-02-14 00:00:00,인천광역시,찜탕,193000
2020-02-14 00:00:00,인천광역시,치킨,1233000
2020-02-14 00:00:00,인천광역시,카페/디저트,1532000
2020-02-14 00:00:00,인천광역시,피자,997000
2020-02-14 00:00:00,인천광역시,한식,480900
2020-02-15 00:00:00,인천광역시,돈까스/일식,680950
2020-02-15 00:00:00,인천광역시,배달전문업체,1159700
2020-02-15 00:00:00,인천광역시,분식,1630700
2020-02-15 00:00:00,인천광역시,야식,65000
2020-02-15 00:00:00,인천광역시,족발/보쌈,107500
2020-02-15 00:00:00,인천광역시,찜탕,545000
2020-02-15 00:00:00,인천광역시,치킨,1646900
2020-02-15 00:00:00,인천광역시,카페/디저트,1790400
2020-02-15 00:00:00,인천광역시,피자,819500
2020-02-15 00:00:00,인천광역시,한식,869300
2020-02-16 00:00:00,인천광역시,돈까스/일식,562650
2020-02-16 00:00:00,인천광역시,배달전문업체,1117000
2020-02-16 00:00:00,인천광역시,분식,2059300
2020-02-16 00:00:00,인천광역시,야식,25800
2020-02-16 00:00:00,인천광역시,족발/보쌈,181500
2020-02-16 00:00:00,인천광역시,찜탕,71000
2020-02-16 00:00:00,인천광역시,치킨,1328700
2020-02-16 00:00:00,인천광역시,카페/디저트,2043000
2020-02-16 00:00:00,인천광역시,피자,1072000
2020-02-16 00:00:00,인천광역시,한식,966800
2020-02-17 00:00:00,인천광역시,돈까스/일식,379950
2020-02-17 00:00:00,인천광역시,배달전문업체,339000
2020-02-17 00:00:00,인천광역시,분식,490200
2020-02-17 00:00:00,인천광역시,족발/보쌈,310500
2020-02-17 00:00:00,인천광역시,치킨,605900
2020-02-17 00:00:00,인천광역시,카페/디저트,1356900
2020-02-17 00:00:00,인천광역시,피자,943000
2020-02-17 00:00:00,인천광역시,한식,719300
2020-02-18 00:00:00,인천광역시,돈까스/일식,549200
2020-02-18 00:00:00,인천광역시,배달전문업체,828400
2020-02-18 00:00:00,인천광역시,분식,1783500
2020-02-18 00:00:00,인천광역시,야식,471000
2020-02-18 00:00:00,인천광역시,족발/보쌈,28000
2020-02-18 00:00:00,인천광역시,찜탕,180000
2020-02-18 00:00:00,인천광역시,치킨,661100
2020-02-18 00:00:00,인천광역시,카페/디저트,966800
2020-02-18 00:00:00,인천광역시,피자,763400
2020-02-18 00:00:00,인천광역시,한식,547200
2020-02-19 00:00:00,인천광역시,돈까스/일식,421100
2020-02-19 00:00:00,인천광역시,배달전문업체,293600
2020-02-19 00:00:00,인천광역시,분식,1491000
2020-02-19 00:00:00,인천광역시,야식,329000
2020-02-19 00:00:00,인천광역시,족발/보쌈,163500
2020-02-19 00:00:00,인천광역시,찜탕,172000
2020-02-19 00:00:00,인천광역시,치킨,553600
2020-02-19 00:00:00,인천광역시,카페/디저트,1090900
2020-02-19 00:00:00,인천광역시,피자,800000
2020-02-19 00:00:00,인천광역시,한식,542700
2020-02-20 00:00:00,인천광역시,돈까스/일식,523900
2020-02-20 00:00:00,인천광역시,배달전문업체,375700
2020-02-20 00:00:00,인천광역시,분식,1475100
2020-02-20 00:00:00,인천광역시,야식,479000
2020-02-20 00:00:00,인천광역시,족발/보쌈,207000
2020-02-20 00:00:00,인천광역시,찜탕,177500
2020-02-20 00:00:00,인천광역시,치킨,943600
2020-02-20 00:00:00,인천광역시,카페/디저트,1279300
2020-02-20 00:00:00,인천광역시,피자,1162300
